,hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,cancel_date,record_count,is_duplicate,arrival_date,booking_date,cancel_days_after_booking,cancel_days_before_arrival,frac_lead_time_before_cancel
78852,Resort Hotel,True,261,2016,July,28,4,3,8,2,0,0,BB,PRT,Online TA,TA/TO,False,0,0,D,D,0,No Deposit,240,0,0,Transient,94.5,0,2,Canceled,2016-06-20,1,False,2016-07-04,2015-10-17,247,14,0.946360153256705
78853,Resort Hotel,True,261,2016,July,30,18,3,6,3,1,0,BB,PRT,Online TA,TA/TO,False,0,0,H,H,0,No Deposit,240,0,0,Transient,210.0,0,0,Canceled,2015-12-01,1,False,2016-07-18,2015-10-31,31,230,0.11877394636015326
78854,Resort Hotel,True,261,2016,October,41,6,0,2,2,0,0,HB,PRT,Groups,TA/TO,False,0,0,D,D,0,No Deposit,251,0,0,Transient-Party,85.0,0,0,Canceled,2016-01-19,1,False,2016-10-06,2016-01-19,0,261,0.0
78855,Resort Hotel,True,261,2016,September,38,16,1,2,2,0,0,BB,PRT,Online TA,TA/TO,False,0,0,A,A,0,No Deposit,240,0,0,Transient,110.0,0,2,Canceled,2015-12-30,1,False,2016-09-16,2015-12-30,0,261,0.0
78856,Resort Hotel,True,261,2016,September,38,16,1,2,2,0,0,BB,PRT,Online TA,TA/TO,False,0,0,A,A,1,No Deposit,240,0,0,Transient,72.0,0,2,Canceled,2016-01-18,1,False,2016-09-16,2015-12-30,19,242,0.07279693486590039
78857,Resort Hotel,True,261,2016,September,38,16,1,2,2,0,0,HB,PRT,Online TA,TA/TO,False,0,0,A,A,0,No Deposit,240,0,0,Transient,110.0,0,2,Canceled,2016-04-21,1,False,2016-09-16,2015-12-30,113,148,0.4329501915708812
78858,Resort Hotel,True,261,2017,April,15,13,0,3,2,0,0,BB,ESP,Online TA,TA/TO,False,0,0,A,A,0,No Deposit,240,0,0,Transient,74.25,0,0,Canceled,2016-07-26,1,False,2017-04-13,2016-07-26,0,261,0.0
78859,Resort Hotel,True,261,2017,February,7,16,8,20,1,0,0,BB,GBR,Online TA,TA/TO,False,0,0,E,E,0,No Deposit,240,0,0,Transient,55.8,0,1,Canceled,2016-10-12,1,False,2017-02-16,2016-05-31,134,127,0.5134099616858238
78860,Resort Hotel,True,261,2017,July,30,28,2,2,2,0,0,BB,CN,Online TA,TA/TO,False,0,0,A,A,0,No Deposit,240,0,0,Transient,153.75,0,1,Canceled,2016-11-09,1,False,2017-07-28,2016-11-09,0,261,0.0
78861,Resort Hotel,True,261,2017,June,25,21,0,4,3,1,0,BB,GBR,Online TA,TA/TO,False,0,0,H,H,0,No Deposit,240,0,0,Transient,164.0,0,0,Canceled,2017-02-13,1,False,2017-06-21,2016-10-03,133,128,0.5095785440613027
78862,Resort Hotel,True,261,2017,May,19,13,2,5,2,0,0,BB,IRL,Online TA,TA/TO,False,0,0,A,A,0,No Deposit,240,0,0,Transient,54.0,0,0,Canceled,2016-09-01,1,False,2017-05-13,2016-08-25,7,254,0.02681992337164751
78863,Resort Hotel,True,262,2016,July,28,9,4,8,1,0,0,BB,PRT,Online TA,TA/TO,False,0,0,A,A,0,No Deposit,240,0,0,Transient,84.15,0,2,Canceled,2015-10-28,1,False,2016-07-09,2015-10-21,7,255,0.026717557251908396
78864,Resort Hotel,True,262,2016,July,28,9,4,8,2,0,0,BB,PRT,Online TA,TA/TO,False,0,0,D,D,0,No Deposit,240,0,0,Transient,92.25,0,2,Canceled,2015-10-28,1,False,2016-07-09,2015-10-21,7,255,0.026717557251908396
78865,Resort Hotel,True,262,2016,July,28,9,4,8,2,0,0,BB,PRT,Online TA,TA/TO,False,0,0,D,D,0,No Deposit,240,0,0,Transient,107.63,0,2,Canceled,2015-10-28,1,False,2016-07-09,2015-10-21,7,255,0.026717557251908396
78866,Resort Hotel,True,262,2016,July,31,25,1,4,2,0,1,BB,PRT,Online TA,TA/TO,False,0,0,A,C,3,No Deposit,240,0,0,Transient,8.0,0,2,Canceled,2016-04-18,1,False,2016-07-25,2015-11-06,164,98,0.6259541984732825
78867,Resort Hotel,True,262,2016,May,21,21,2,5,2,0,0,BB,PRT,Online TA,TA/TO,False,0,0,A,A,0,No Deposit,240,0,0,Transient,46.98,0,2,Canceled,2015-09-11,1,False,2016-05-21,2015-09-02,9,253,0.03435114503816794
78868,Resort Hotel,True,262,2016,May,22,22,2,3,2,0,0,BB,PRT,Online TA,TA/TO,False,0,0,A,A,0,No Deposit,240,0,0,Transient,52.2,0,1,Canceled,2016-05-06,1,False,2016-05-22,2015-09-03,246,16,0.9389312977099237
78870,Resort Hotel,True,262,2017,August,32,11,2,2,2,0,0,BB,PRT,Online TA,TA/TO,False,0,0,A,A,0,No Deposit,240,0,0,Transient,153.75,0,0,Canceled,2016-11-24,1,False,2017-08-11,2016-11-22,2,260,0.007633587786259542
78872,Resort Hotel,True,262,2017,June,26,26,2,5,2,0,0,HB,IRL,Online TA,TA/TO,False,0,0,A,A,0,No Deposit,240,0,0,Transient,113.01,0,0,Canceled,2017-01-13,1,False,2017-06-26,2016-10-07,98,164,0.37404580152671757
78873,Resort Hotel,True,262,2017,May,20,18,2,5,2,0,0,BB,IRL,Online TA,TA/TO,False,0,0,D,D,0,No Deposit,240,0,0,Transient,67.5,0,0,Canceled,2017-01-28,1,False,2017-05-18,2016-08-29,152,110,0.5801526717557252
78874,Resort Hotel,True,263,2016,May,21,16,2,5,2,0,0,BB,PRT,Online TA,TA/TO,False,0,0,A,A,0,No Deposit,240,0,0,Transient,46.98,0,0,Canceled,2016-04-21,1,False,2016-05-16,2015-08-27,238,25,0.9049429657794676
78875,Resort Hotel,True,263,2016,September,40,28,4,10,2,0,1,BB,PRT,Online TA,TA/TO,False,0,0,D,D,1,No Deposit,240,0,0,Transient,71.04,0,2,Canceled,2016-03-11,1,False,2016-09-28,2016-01-09,62,201,0.23574144486692014
78877,Resort Hotel,True,263,2017,June,22,1,2,5,2,2,0,BB,GBR,Online TA,TA/TO,False,0,0,G,G,1,No Deposit,240,0,0,Transient,159.0,0,0,Canceled,2016-09-24,1,False,2017-06-01,2016-09-11,13,250,0.049429657794676805
78878,Resort Hotel,True,263,2017,June,25,18,2,5,2,0,0,HB,PRT,Offline TA/TO,TA/TO,False,0,0,D,D,0,No Deposit,243,0,0,Contract,96.4,0,0,Canceled,2016-12-13,1,False,2017-06-18,2016-09-28,76,187,0.2889733840304182
78879,Resort Hotel,True,263,2017,June,26,25,2,5,2,0,0,BB,GBR,Online TA,TA/TO,False,0,0,A,A,0,No Deposit,240,0,0,Transient,82.0,0,2,Canceled,2016-10-16,1,False,2017-06-25,2016-10-05,11,252,0.04182509505703422
78881,Resort Hotel,True,263,2017,May,19,12,2,7,2,0,0,BB,IRL,Online TA,TA/TO,False,0,0,A,A,0,No Deposit,240,0,0,Transient-Party,54.0,0,2,Canceled,2016-10-22,1,False,2017-05-12,2016-08-22,61,202,0.23193916349809887
78882,Resort Hotel,True,263,2017,May,20,20,2,4,2,0,0,HB,GBR,Online TA,TA/TO,False,0,0,E,E,0,No Deposit,240,0,0,Transient,114.15,0,2,Canceled,2016-12-27,1,False,2017-05-20,2016-08-30,119,144,0.4524714828897338
78883,Resort Hotel,True,263,2017,May,21,25,2,3,2,0,0,BB,GBR,Online TA,TA/TO,False,0,0,A,A,0,Non Refund,240,0,0,Transient-Party,80.1,0,1,Canceled,2016-11-27,1,False,2017-05-25,2016-09-04,84,179,0.3193916349809886
78884,Resort Hotel,True,264,2016,July,27,2,2,5,2,0,0,BB,PRT,Online TA,TA/TO,False,0,0,D,D,0,No Deposit,240,0,0,Transient,94.5,0,1,Canceled,2015-10-17,1,False,2016-07-02,2015-10-12,5,259,0.01893939393939394
78886,Resort Hotel,True,264,2016,June,23,4,1,1,2,0,0,BB,PRT,Online TA,TA/TO,False,0,0,A,A,0,No Deposit,240,0,0,Transient,100.8,0,3,Canceled,2015-11-17,1,False,2016-06-04,2015-09-14,64,200,0.24242424242424243
78887,Resort Hotel,True,264,2017,July,27,8,2,5,2,0,0,BB,ESP,Online TA,TA/TO,False,0,0,D,D,0,No Deposit,240,0,0,Transient,144.0,0,2,Canceled,2016-12-19,1,False,2017-07-08,2016-10-17,63,201,0.23863636363636365
78888,Resort Hotel,True,264,2017,June,22,2,2,5,1,0,0,BB,GBR,Online TA,TA/TO,False,0,0,A,A,2,No Deposit,240,0,0,Transient,101.0,0,1,Canceled,2017-03-08,1,False,2017-06-02,2016-09-11,178,86,0.6742424242424242
78889,Resort Hotel,True,264,2017,June,22,2,2,5,2,0,0,BB,GBR,Online TA,TA/TO,False,0,0,A,A,2,No Deposit,240,0,0,Transient,92.0,0,2,Canceled,2017-03-08,1,False,2017-06-02,2016-09-11,178,86,0.6742424242424242
78891,Resort Hotel,True,265,2015,September,39,24,1,3,2,0,0,HB,BEL,Groups,Corporate,False,1,0,A,A,0,Non Refund,183,0,0,Transient,89.2,0,0,Canceled,2015-04-02,1,False,2015-09-24,2015-01-02,90,175,0.33962264150943394
78893,Resort Hotel,True,265,2016,August,32,1,1,3,2,2,0,BB,PRT,Online TA,TA/TO,False,0,0,G,G,0,No Deposit,240,0,0,Transient,240.0,0,0,Canceled,2016-04-26,1,False,2016-08-01,2015-11-10,168,97,0.6339622641509434
78895,Resort Hotel,True,265,2016,July,28,3,2,5,2,0,1,BB,PRT,Online TA,TA/TO,False,0,0,A,A,2,No Deposit,240,0,0,Transient,81.0,0,2,Canceled,2016-06-13,1,False,2016-07-03,2015-10-12,245,20,0.9245283018867925
78896,Resort Hotel,True,265,2016,July,28,3,2,5,2,0,1,BB,PRT,Online TA,TA/TO,False,0,0,A,A,3,No Deposit,240,0,0,Transient,81.0,0,2,Canceled,2016-06-13,1,False,2016-07-03,2015-10-12,245,20,0.9245283018867925
78897,Resort Hotel,True,266,2015,September,39,24,2,4,1,0,0,BB,PRT,Offline TA/TO,TA/TO,False,1,0,A,A,0,No Deposit,201,0,0,Transient-Party,34.0,0,0,Canceled,2015-08-27,1,False,2015-09-24,2015-01-01,238,28,0.8947368421052632
78898,Resort Hotel,True,266,2016,July,27,2,4,6,3,1,0,BB,PRT,Online TA,TA/TO,False,0,0,H,H,0,No Deposit,240,0,0,Transient,139.5,0,0,Canceled,2016-06-13,1,False,2016-07-02,2015-10-10,247,19,0.9285714285714286
78899,Resort Hotel,True,266,2016,June,27,28,2,8,2,3,0,BB,PRT,Online TA,TA/TO,False,0,0,H,H,0,No Deposit,240,0,0,Transient,151.8,0,0,Canceled,2015-10-12,1,False,2016-06-28,2015-10-06,6,260,0.022556390977443608
78900,Resort Hotel,True,266,2017,April,17,25,0,3,2,0,0,BB,FIN,Online TA,TA/TO,False,0,0,E,E,0,No Deposit,240,0,0,Transient,81.0,0,1,Canceled,2016-08-04,1,False,2017-04-25,2016-08-02,2,264,0.007518796992481203
78901,Resort Hotel,True,266,2017,February,7,18,2,3,2,2,0,BB,GBR,Online TA,TA/TO,False,0,0,G,G,1,No Deposit,240,0,0,Transient,87.0,0,1,Canceled,2017-01-29,1,False,2017-02-18,2016-05-28,246,20,0.924812030075188
78902,Resort Hotel,True,266,2017,March,9,4,1,1,2,0,0,BB,PRT,Online TA,TA/TO,False,0,0,A,A,2,No Deposit,314,0,0,Transient,33.6,0,0,Canceled,2017-02-18,1,False,2017-03-04,2016-06-11,252,14,0.9473684210526315
78903,Resort Hotel,True,266,2017,May,20,18,2,5,2,0,0,BB,GBR,Online TA,TA/TO,False,0,0,E,E,0,No Deposit,240,0,0,Transient,81.0,0,1,Canceled,2017-02-20,1,False,2017-05-18,2016-08-25,179,87,0.6729323308270677
78904,Resort Hotel,True,267,2015,August,33,12,0,2,2,0,0,HB,PRT,Online TA,TA/TO,False,1,0,E,E,0,No Deposit,240,0,0,Transient,196.0,0,0,Canceled,2015-02-05,1,False,2015-08-12,2014-11-18,79,188,0.2958801498127341
78906,Resort Hotel,True,267,2016,August,32,3,2,5,2,0,0,BB,PRT,Online TA,TA/TO,False,0,0,E,E,1,No Deposit,240,0,0,Transient,157.5,0,1,Canceled,2015-11-17,1,False,2016-08-03,2015-11-10,7,260,0.026217228464419477
78909,Resort Hotel,True,267,2017,April,17,28,2,3,2,0,0,BB,FIN,Online TA,TA/TO,False,0,0,E,E,1,No Deposit,240,0,0,Transient,81.0,0,1,Canceled,2016-10-22,1,False,2017-04-28,2016-08-04,79,188,0.2958801498127341
78910,Resort Hotel,True,267,2017,June,26,28,0,4,2,0,0,HB,POL,Online TA,TA/TO,False,0,0,A,A,0,No Deposit,240,0,0,Transient-Party,112.22,0,0,Canceled,2017-03-13,1,False,2017-06-28,2016-10-04,160,107,0.599250936329588
78911,Resort Hotel,True,268,2015,November,47,19,0,3,2,0,0,BB,PRT,Online TA,TA/TO,False,1,0,A,A,0,No Deposit,240,0,0,Transient,36.0,0,2,Canceled,2015-03-04,1,False,2015-11-19,2015-02-24,8,260,0.029850746268656716
78912,Resort Hotel,True,268,2017,July,27,2,2,5,2,0,0,BB,GBR,Online TA,TA/TO,False,0,0,E,E,2,No Deposit,240,0,0,Transient,122.53,0,0,Canceled,2016-10-10,1,False,2017-07-02,2016-10-07,3,265,0.011194029850746268
78913,Resort Hotel,True,268,2017,July,27,3,3,8,3,1,0,BB,NOR,Online TA,TA/TO,False,0,0,H,H,0,No Deposit,240,0,0,Transient,208.73,0,0,Canceled,2016-10-08,1,False,2017-07-03,2016-10-08,0,268,0.0
78914,Resort Hotel,True,268,2017,July,29,17,4,10,2,0,0,HB,PRT,Online TA,TA/TO,False,0,0,D,D,0,No Deposit,242,0,0,Transient,183.59,0,1,Canceled,2017-07-14,1,False,2017-07-17,2016-10-22,265,3,0.9888059701492538
78915,Resort Hotel,True,268,2017,July,29,21,2,5,2,0,0,HB,PRT,Online TA,TA/TO,False,0,0,A,A,0,No Deposit,240,0,0,Transient,165.38,0,0,Canceled,2016-10-26,1,False,2017-07-21,2016-10-26,0,268,0.0
78916,Resort Hotel,True,269,2016,August,36,30,0,5,3,0,0,HB,PRT,Online TA,TA/TO,False,0,0,F,F,0,No Deposit,242,0,0,Transient,201.8,0,1,Canceled,2016-07-29,1,False,2016-08-30,2015-12-05,237,32,0.8810408921933085
78917,Resort Hotel,True,269,2016,June,24,9,0,3,1,0,0,BB,PRT,Online TA,TA/TO,False,0,0,A,A,0,No Deposit,240,0,0,Transient,63.9,0,2,Canceled,2016-05-27,1,False,2016-06-09,2015-09-14,256,13,0.9516728624535316
78918,Resort Hotel,True,269,2016,September,40,30,4,10,2,0,0,BB,PRT,Online TA,TA/TO,False,0,0,A,A,0,No Deposit,240,0,0,Transient,64.64,0,2,Canceled,2016-01-14,1,False,2016-09-30,2016-01-05,9,260,0.03345724907063197
78919,Resort Hotel,True,269,2017,August,32,12,2,5,2,1,0,HB,PRT,Online TA,TA/TO,False,0,0,A,A,0,No Deposit,15,0,0,Transient,162.0,0,0,Canceled,2017-07-28,1,False,2017-08-12,2016-11-16,254,15,0.9442379182156134
78920,Resort Hotel,True,269,2017,August,33,14,2,5,3,0,0,HB,PRT,Online TA,TA/TO,False,0,0,A,A,0,No Deposit,15,0,0,Transient,147.0,0,0,Canceled,2016-11-18,1,False,2017-08-14,2016-11-18,0,269,0.0
78921,Resort Hotel,True,269,2017,July,27,3,3,7,3,1,0,BB,NOR,Online TA,TA/TO,False,0,0,H,H,1,No Deposit,240,0,0,Transient,204.7,0,0,Canceled,2016-10-07,1,False,2017-07-03,2016-10-07,0,269,0.0
78922,Resort Hotel,True,269,2017,July,27,4,2,6,2,0,0,BB,PRT,Online TA,TA/TO,False,0,0,A,A,1,No Deposit,241,0,0,Transient,105.47,0,0,Canceled,2016-10-08,1,False,2017-07-04,2016-10-08,0,269,0.0
78923,Resort Hotel,True,269,2017,June,24,16,0,2,2,0,0,BB,GBR,Online TA,TA/TO,False,0,0,E,E,3,No Deposit,240,0,0,Transient,107.1,0,2,Canceled,2016-12-09,1,False,2017-06-16,2016-09-20,80,189,0.29739776951672864
78924,Resort Hotel,True,269,2017,June,25,18,4,6,2,0,0,BB,ESP,Online TA,TA/TO,False,0,0,A,A,0,No Deposit,240,0,0,Transient,80.1,0,0,Canceled,2016-09-22,1,False,2017-06-18,2016-09-22,0,269,0.0
78925,Resort Hotel,True,269,2017,May,21,24,2,4,2,0,0,BB,CN,Online TA,TA/TO,False,0,0,D,D,0,No Deposit,240,0,0,Transient,89.25,0,3,Canceled,2016-09-01,1,False,2017-05-24,2016-08-28,4,265,0.01486988847583643
78926,Resort Hotel,True,270,2015,November,47,16,1,3,1,0,0,HB,PRT,Online TA,TA/TO,False,1,0,A,E,1,No Deposit,240,0,0,Transient-Party,39.6,0,2,Canceled,2015-04-15,1,False,2015-11-16,2015-02-19,55,215,0.2037037037037037
78927,Resort Hotel,True,270,2015,November,47,16,1,3,2,0,0,HB,PRT,Online TA,TA/TO,False,1,0,A,E,1,No Deposit,240,0,0,Transient-Party,59.4,0,1,Canceled,2015-04-15,1,False,2015-11-16,2015-02-19,55,215,0.2037037037037037
78928,Resort Hotel,True,270,2016,August,32,1,1,4,2,1,0,HB,PRT,Online TA,TA/TO,False,0,0,E,E,4,No Deposit,240,0,0,Transient,232.0,0,1,Canceled,2016-03-23,1,False,2016-08-01,2015-11-05,139,131,0.5148148148148148
78929,Resort Hotel,True,270,2017,August,33,15,0,4,2,2,0,BB,ESP,Online TA,TA/TO,False,0,0,G,G,0,No Deposit,240,0,0,Transient,244.0,0,0,Canceled,2017-02-05,1,False,2017-08-15,2016-11-18,79,191,0.29259259259259257
78930,Resort Hotel,True,270,2017,July,27,4,2,6,2,0,0,BB,ROU,Online TA,TA/TO,False,0,0,A,A,0,No Deposit,240,0,0,Transient,105.47,0,2,Canceled,2016-10-11,1,False,2017-07-04,2016-10-07,4,266,0.014814814814814815
78931,Resort Hotel,True,270,2017,July,29,22,2,5,2,0,0,BB,PRT,Online TA,TA/TO,False,0,0,A,A,0,No Deposit,240,0,0,Transient,138.38,0,1,Canceled,2017-03-21,1,False,2017-07-22,2016-10-25,147,123,0.5444444444444444
78932,Resort Hotel,True,270,2017,June,26,25,4,10,2,0,0,HB,PRT,Offline TA/TO,TA/TO,False,0,0,A,A,0,No Deposit,143,0,0,Transient,84.7,0,1,Canceled,2016-10-17,1,False,2017-06-25,2016-09-28,19,251,0.07037037037037037
78934,Resort Hotel,True,271,2016,July,30,23,2,5,2,0,0,BB,PRT,Online TA,TA/TO,False,0,0,A,A,0,No Deposit,240,0,0,Transient,126.0,0,1,Canceled,2016-04-18,1,False,2016-07-23,2015-10-26,175,96,0.6457564575645757
78936,Resort Hotel,True,271,2016,September,38,12,3,7,2,0,0,BB,PRT,Online TA,TA/TO,False,0,0,D,D,0,No Deposit,240,0,0,Transient,87.3,0,1,Canceled,2016-03-12,1,False,2016-09-12,2015-12-16,87,184,0.3210332103321033
78939,Resort Hotel,True,272,2015,September,40,30,0,3,1,0,0,HB,PRT,Offline TA/TO,TA/TO,False,1,0,A,A,2,No Deposit,Unspecified / None,0,0,Transient-Party,41.0,0,0,Canceled,2015-09-28,1,False,2015-09-30,2015-01-01,270,2,0.9926470588235294
78940,Resort Hotel,True,272,2016,September,38,12,3,7,2,0,0,BB,PRT,Online TA,TA/TO,False,0,0,E,E,0,No Deposit,240,0,0,Transient,102.6,0,1,Canceled,2016-03-12,1,False,2016-09-12,2015-12-15,88,184,0.3235294117647059
78941,Resort Hotel,True,272,2017,April,15,14,2,2,2,0,0,BB,FIN,Online TA,TA/TO,False,0,0,E,E,0,No Deposit,240,0,0,Transient,91.35,0,0,Canceled,2016-07-25,1,False,2017-04-14,2016-07-16,9,263,0.03308823529411765
78942,Resort Hotel,True,272,2017,July,30,24,2,5,2,0,0,HB,PRT,Offline TA/TO,TA/TO,False,0,0,E,E,0,No Deposit,315,0,0,Contract,156.6,0,0,Canceled,2017-03-15,1,False,2017-07-24,2016-10-25,141,131,0.5183823529411765
78943,Resort Hotel,True,272,2017,June,23,4,2,5,2,0,0,BB,POL,Online TA,TA/TO,False,0,0,D,D,0,No Deposit,240,0,0,Transient,98.06,0,3,Canceled,2017-05-23,1,False,2017-06-04,2016-09-05,260,12,0.9558823529411765
78944,Resort Hotel,True,272,2017,May,20,14,2,4,2,0,0,HB,PRT,Online TA,TA/TO,False,0,0,A,A,0,No Deposit,240,0,0,Transient,82.8,0,1,Canceled,2017-03-04,1,False,2017-05-14,2016-08-15,201,71,0.7389705882352942
78945,Resort Hotel,True,273,2016,August,35,24,2,5,1,0,0,HB,PRT,Offline TA/TO,TA/TO,False,1,0,A,A,0,No Deposit,314,0,0,Transient,88.15,0,0,Canceled,2015-11-26,1,False,2016-08-24,2015-11-25,1,272,0.003663003663003663
78946,Resort Hotel,True,273,2016,August,35,24,2,5,2,0,0,HB,PRT,Offline TA/TO,TA/TO,False,1,0,A,A,0,No Deposit,314,0,0,Transient,94.63,0,0,Canceled,2015-11-26,1,False,2016-08-24,2015-11-25,1,272,0.003663003663003663
78947,Resort Hotel,True,273,2016,July,29,11,1,5,2,0,0,BB,PRT,Online TA,TA/TO,False,0,0,A,A,0,No Deposit,240,0,0,Transient,85.5,0,0,Canceled,2016-01-05,1,False,2016-07-11,2015-10-12,85,188,0.31135531135531136
78948,Resort Hotel,True,273,2017,April,14,3,1,5,2,0,0,BB,PRT,Online TA,TA/TO,False,0,0,D,D,0,No Deposit,147,0,0,Transient,81.18,0,0,Canceled,2016-12-12,1,False,2017-04-03,2016-07-04,161,112,0.5897435897435898
78949,Resort Hotel,True,273,2017,August,31,3,2,5,2,0,0,BB,GBR,Online TA,TA/TO,False,0,0,E,E,0,No Deposit,240,0,0,Transient,172.8,0,0,Canceled,2016-11-03,1,False,2017-08-03,2016-11-03,0,273,0.0
78950,Resort Hotel,True,273,2017,August,32,12,4,10,2,0,0,BB,ITA,Online TA,TA/TO,False,0,0,E,E,0,No Deposit,240,0,0,Transient,179.66,0,2,Canceled,2017-04-24,1,False,2017-08-12,2016-11-12,163,110,0.5970695970695971
78951,Resort Hotel,True,273,2017,June,25,24,2,5,2,0,0,BB,PRT,Online TA,TA/TO,False,0,0,A,A,0,No Deposit,240,0,0,Transient,80.1,0,1,Canceled,2016-09-25,1,False,2017-06-24,2016-09-24,1,272,0.003663003663003663
78952,Resort Hotel,True,273,2017,June,25,24,2,6,2,0,0,BB,FRA,Online TA,TA/TO,False,0,0,A,A,0,No Deposit,242,0,0,Transient,81.76,0,1,Canceled,2017-04-20,1,False,2017-06-24,2016-09-24,208,65,0.7619047619047619
78956,Resort Hotel,True,274,2016,August,32,2,0,5,2,0,0,BB,PRT,Online TA,TA/TO,False,0,0,A,A,0,No Deposit,240,0,0,Transient,126.0,0,1,Canceled,2016-06-21,1,False,2016-08-02,2015-11-02,232,42,0.8467153284671532
78957,Resort Hotel,True,274,2016,June,25,15,2,5,2,0,0,BB,PRT,Online TA,TA/TO,False,0,0,A,A,0,No Deposit,240,0,0,Transient,64.8,0,1,Canceled,2015-11-20,1,False,2016-06-15,2015-09-15,66,208,0.24087591240875914
78958,Resort Hotel,True,274,2017,June,22,3,2,5,2,0,0,BB,IRL,Online TA,TA/TO,False,0,0,D,D,0,No Deposit,240,0,0,Transient,93.6,0,0,Canceled,2017-06-02,1,False,2017-06-03,2016-09-02,273,1,0.9963503649635036
78959,Resort Hotel,True,274,2017,June,25,24,2,5,2,0,0,BB,PRT,Online TA,TA/TO,False,0,0,A,A,0,No Deposit,240,0,0,Transient,80.1,0,1,Canceled,2016-09-23,1,False,2017-06-24,2016-09-23,0,274,0.0
78960,Resort Hotel,True,274,2017,June,26,26,2,5,2,0,0,BB,FRA,Online TA,TA/TO,False,0,0,D,D,0,No Deposit,240,0,0,Transient,97.46,0,1,Canceled,2016-09-28,1,False,2017-06-26,2016-09-25,3,271,0.010948905109489052
78961,Resort Hotel,True,275,2015,October,41,4,2,0,2,0,0,HB,PRT,Offline TA/TO,TA/TO,False,1,0,A,A,0,Non Refund,208,0,0,Transient,50.0,0,0,Canceled,2015-01-30,1,False,2015-10-04,2015-01-02,28,247,0.10181818181818182
78963,Resort Hotel,True,275,2016,July,29,11,1,5,2,0,0,BB,PRT,Online TA,TA/TO,False,0,0,A,A,0,No Deposit,240,0,0,Transient,85.5,0,0,Canceled,2015-10-12,1,False,2016-07-11,2015-10-10,2,273,0.007272727272727273
78964,Resort Hotel,True,275,2016,June,25,16,2,5,2,0,0,BB,PRT,Online TA,TA/TO,False,0,0,E,E,0,No Deposit,240,0,0,Transient,99.0,0,2,Canceled,2015-09-21,1,False,2016-06-16,2015-09-15,6,269,0.02181818181818182
78965,Resort Hotel,True,275,2017,January,2,14,2,1,2,0,0,BB,GBR,Online TA,TA/TO,False,0,0,D,D,0,No Deposit,240,0,0,Transient,51.3,0,2,Canceled,2016-09-28,1,False,2017-01-14,2016-04-14,167,108,0.6072727272727273
78966,Resort Hotel,True,275,2017,July,27,2,4,8,2,1,0,HB,PRT,Online TA,TA/TO,False,0,0,A,A,1,No Deposit,240,0,0,Transient,162.68,0,3,Canceled,2017-01-17,1,False,2017-07-02,2016-09-30,109,166,0.39636363636363636
78967,Resort Hotel,True,275,2017,June,25,24,2,6,2,0,0,BB,PRT,Online TA,TA/TO,False,0,0,A,A,0,No Deposit,240,0,0,Transient,81.76,0,0,Canceled,2016-09-22,1,False,2017-06-24,2016-09-22,0,275,0.0
78968,Resort Hotel,True,276,2016,May,22,26,0,1,2,0,0,BB,PRT,Online TA,TA/TO,False,0,0,A,A,0,No Deposit,240,0,0,Transient,46.98,0,1,Canceled,2016-05-16,1,False,2016-05-26,2015-08-24,266,10,0.9637681159420289
78970,Resort Hotel,True,277,2016,May,22,27,0,1,2,0,0,BB,PRT,Online TA,TA/TO,False,0,0,A,A,0,No Deposit,240,0,0,Transient,46.98,0,1,Canceled,2016-05-16,1,False,2016-05-27,2015-08-24,266,11,0.9602888086642599
78971,Resort Hotel,True,277,2017,August,34,20,2,5,2,0,0,HB,PRT,Online TA,TA/TO,False,0,0,A,A,0,No Deposit,242,0,0,Transient,165.37,0,1,Canceled,2017-08-02,1,False,2017-08-20,2016-11-16,259,18,0.9350180505415162
78972,Resort Hotel,True,277,2017,July,27,3,4,10,2,2,0,HB,LUX,Online TA,TA/TO,False,0,0,G,G,0,No Deposit,240,0,0,Transient,259.86,0,0,Canceled,2016-10-01,1,False,2017-07-03,2016-09-29,2,275,0.007220216606498195
78973,Resort Hotel,True,277,2017,June,24,17,4,6,2,0,0,HB,PRT,Offline TA/TO,TA/TO,False,0,0,D,D,0,No Deposit,40,0,0,Contract,98.4,0,0,Canceled,2017-03-06,1,False,2017-06-17,2016-09-13,174,103,0.628158844765343
78974,Resort Hotel,True,278,2017,April,16,21,2,2,2,0,0,BB,FIN,Online TA,TA/TO,False,0,0,E,E,0,No Deposit,240,0,0,Transient,81.0,0,0,Canceled,2016-08-04,1,False,2017-04-21,2016-07-17,18,260,0.06474820143884892
78975,Resort Hotel,True,278,2017,June,22,2,2,6,2,0,0,HB,PRT,Online TA,TA/TO,False,0,0,E,E,0,No Deposit,242,0,0,Transient,135.9,0,1,Canceled,2017-01-16,1,False,2017-06-02,2016-08-28,141,137,0.5071942446043165
